Date,Open,High,Low,Close,Adj Close,Volume
2014-09-15,458.750000,459.312012,453.750000,455.368988,330.851135,597016
2014-09-16,458.750000,460.899994,453.350006,457.069000,332.086273,666472
2014-09-17,459.399994,468.237000,459.000000,467.549988,339.701294,321912
2014-09-18,460.500000,466.250000,457.138000,462.487000,336.022766,530784
2014-09-19,462.500000,471.169006,460.138000,462.681000,336.163696,1056752
2014-09-22,460.625000,461.712006,454.125000,456.368988,331.577667,351712
2014-09-23,456.875000,460.625000,449.263000,451.600006,328.112762,1245664
2014-09-24,451.875000,458.955994,450.312012,456.174988,331.436737,459008
2014-09-25,457.500000,463.125000,455.763000,461.705994,335.455353,518848
2014-09-26,461.000000,464.862000,457.450012,460.149994,334.324799,590368
2014-09-29,461.250000,470.500000,460.500000,468.888000,340.673431,301152
2014-09-30,468.750000,469.737000,463.000000,468.455994,340.359589,694216
2014-10-01,468.750000,482.487000,467.618988,480.899994,349.400787,569984
2014-10-07,471.250000,486.506012,471.237000,478.787994,347.866302,1314464
2014-10-08,471.750000,475.000000,455.406006,456.274994,331.509399,1312432
2014-10-09,462.500000,464.237000,453.750000,455.694000,331.087280,1619712
2014-10-10,460.625000,488.575012,450.000000,486.118988,353.192749,5176240
2014-10-13,487.250000,498.250000,486.250000,492.931000,358.142029,1388520
2014-10-14,495.187988,496.237000,487.644012,489.830994,355.889679,595344
2014-10-15,489.830994,489.830994,489.830994,489.830994,355.889679,0
2014-10-16,488.625000,492.118988,481.875000,483.200012,373.976288,483024
2014-10-17,483.250000,490.000000,479.987000,481.730988,372.839386,398840
2014-10-20,483.500000,486.000000,475.437988,476.500000,368.790833,404864
2014-10-21,481.250000,481.250000,464.750000,471.774994,365.133850,568848
2014-10-22,475.138000,476.343994,472.500000,474.337006,367.116730,260816
2014-10-27,479.750000,479.750000,473.218994,475.381012,367.924744,186096
2014-10-28,468.888000,476.687988,468.888000,474.256012,367.054047,208832
2014-10-29,475.506012,486.750000,475.506012,484.906006,375.296722,223984
2014-10-30,486.250000,497.381012,486.250000,493.269012,381.769318,575216
2014-10-31,496.631012,508.750000,496.631012,506.431000,391.956146,670704
2014-11-03,509.375000,513.556030,504.350006,510.562012,395.153351,501784
2014-11-05,509.987000,519.294006,507.169006,515.750000,399.168640,586104
2014-11-07,515.750000,522.931030,514.536987,521.088013,403.300079,494728
2014-11-10,521.125000,522.669006,517.775024,521.275024,403.444824,244552
2014-11-11,520.687988,520.687988,513.606018,515.568970,399.028534,260144
2014-11-12,515.138000,518.750000,512.625000,513.556030,397.470581,226352
2014-11-13,513.875000,525.000000,513.875000,522.638000,404.499664,330824
2014-11-14,523.880981,526.181030,522.018982,523.544006,405.200867,354792
2014-11-17,522.500000,528.125000,518.669006,526.099976,407.179108,393088
2014-11-18,527.500000,528.125000,521.275024,522.112000,404.092529,231416
2014-11-19,522.750000,524.500000,517.737000,522.468994,404.368835,242744
2014-11-20,522.750000,529.049988,522.750000,527.713013,408.427490,280168
2014-11-21,525.125000,525.125000,515.981018,518.263000,401.113586,438376
2014-11-24,525.000000,535.000000,523.250000,534.237000,413.476807,837328
2014-11-25,537.213013,539.968994,531.125000,537.893982,416.307129,669552
2014-11-26,538.125000,538.875000,534.375000,537.205994,415.774689,494440
2014-11-27,539.750000,547.125000,538.869019,545.862000,422.474060,1013392
2014-11-28,547.125000,549.875000,543.125000,544.906006,421.734131,1059968
2014-12-01,548.500000,550.125000,536.513000,543.843994,420.912201,1917936
2014-12-02,541.250000,541.250000,529.000000,531.987000,411.735382,1181984
2014-12-03,525.950012,532.987000,521.200012,530.650024,410.700623,444820
2014-12-04,531.250000,536.138000,524.750000,525.575012,406.772797,393856
2014-12-05,526.799988,528.500000,515.013000,517.424988,400.464996,542284
2014-12-08,503.000000,504.250000,489.625000,492.149994,380.903229,8864444
2014-12-09,496.250000,496.500000,488.138000,491.200012,380.167999,678032
2014-12-10,491.250000,496.200012,490.125000,490.924988,379.955139,1244168
2014-12-11,490.000000,490.000000,478.987000,480.200012,371.654480,1458448
2014-12-12,483.062012,490.000000,479.750000,484.787994,375.205383,700288
2014-12-15,477.350006,489.112000,476.500000,481.075012,372.331665,681828
2014-12-16,481.250000,488.000000,481.250000,484.412994,374.915161,634884
2014-12-17,480.250000,489.000000,474.500000,485.112000,375.456116,815384
2014-12-18,487.138000,495.000000,486.500000,491.575012,380.458221,635004
2014-12-19,497.549988,501.774994,496.437988,500.475006,387.346436,4606736
2014-12-22,500.562012,502.138000,493.787994,499.250000,386.398315,2020052
2014-12-23,500.000000,505.250000,491.075012,492.774994,381.386993,273344
2014-12-24,492.924988,496.250000,479.437988,483.513000,374.218597,588992
2014-12-26,485.500000,489.737000,483.000000,487.587006,377.371704,215352
2014-12-29,488.024994,493.000000,488.024994,489.950012,379.200592,407920
2014-12-30,491.250000,493.500000,489.312012,491.600006,380.477600,177604
2014-12-31,489.750000,494.750000,487.750000,492.799988,381.406281,3768880
2015-01-01,491.950012,495.299988,489.362000,493.950012,382.296326,152124
2015-01-02,493.750000,504.899994,493.475006,503.362000,389.580841,244044
2015-01-05,503.674988,507.412994,494.412994,499.149994,386.320923,329496
2015-01-06,496.225006,497.000000,483.750000,489.212006,378.629333,886344
2015-01-07,489.274994,493.825012,487.500000,491.200012,380.167999,3098952
2015-01-08,495.625000,499.212006,487.750000,493.638000,382.054871,3151456
2015-01-09,496.250000,527.000000,478.524994,518.400024,401.219666,4515468
2015-01-12,523.763000,529.750000,519.062012,528.687988,409.182098,886260
2015-01-13,528.599976,528.599976,518.786987,521.812012,403.860382,372860
2015-01-14,523.750000,533.750000,523.224976,532.200012,411.900299,613040
2015-01-15,536.000000,538.224976,528.625000,533.487000,412.896362,478052
2015-01-16,535.049988,536.838013,527.500000,528.536987,409.065247,272456
2015-01-19,529.500000,532.750000,523.950012,525.599976,406.792114,243580
2015-01-20,525.599976,533.224976,525.112000,530.588013,410.652618,275832
2015-01-21,531.549988,542.500000,529.325012,541.275024,418.923981,1443200
2015-01-22,542.250000,550.500000,540.450012,548.924988,424.844666,337080
2015-01-23,550.000000,555.500000,541.687988,553.513000,428.395599,423648
2015-01-27,553.513000,554.000000,532.750000,534.000000,413.293365,450956
2015-01-28,536.638000,538.625000,533.250000,536.275024,415.054138,336052
2015-01-29,533.799988,537.338013,532.062012,535.724976,414.628448,632020
2015-01-30,538.000000,540.900024,531.599976,535.687988,414.599762,967412
2015-02-02,535.000000,537.799988,531.911987,533.588013,412.974487,257932
2015-02-03,535.000000,535.000000,525.763000,530.088013,410.265656,294284
2015-02-04,532.000000,537.375000,532.000000,535.513000,414.464386,218144
2015-02-05,536.000000,555.000000,536.000000,548.400024,424.438354,717092
2015-02-06,548.250000,561.687988,548.099976,557.338013,431.356049,485972
2015-02-09,557.338013,563.750000,551.599976,562.549988,435.389832,643628
2015-02-10,561.224976,574.349976,556.250000,570.075012,441.213867,566624
2015-02-11,568.750000,573.750000,564.562012,571.799988,442.548950,242252
2015-02-12,570.000000,580.713013,568.750000,578.862000,448.014648,319064
2015-02-13,577.750000,581.224976,571.737000,574.099976,444.329010,438924
2015-02-16,570.250000,576.463013,566.500000,569.625000,440.865601,342164
2015-02-18,571.000000,576.250000,565.275024,573.937988,444.203674,279536
2015-02-19,576.000000,583.474976,573.000000,581.650024,450.172516,343340
2015-02-20,581.000000,583.799988,569.250000,571.075012,441.987915,318868
2015-02-23,575.987000,577.750000,563.312012,567.674988,439.356384,303804
2015-02-24,569.013000,573.750000,564.500000,569.536987,440.797455,209004
2015-02-25,572.500000,583.000000,569.588013,579.513000,448.518494,647980
2015-02-26,578.724976,578.724976,562.500000,564.875000,437.189270,279380
2015-02-27,566.812012,570.213013,564.500000,566.588013,438.515137,202884
2015-02-28,null,null,null,null,null,null
2015-03-02,575.000000,577.000000,569.599976,572.862000,443.370911,154484
2015-03-03,572.750000,577.250000,569.862000,574.338013,444.513275,159124
2015-03-04,574.750000,578.375000,563.088013,568.150024,439.724060,285720
2015-03-05,567.099976,574.349976,559.000000,562.924988,435.680115,250636
2015-03-09,563.750000,564.000000,544.799988,547.638000,423.848602,485852
2015-03-10,550.000000,551.750000,540.825012,550.025024,425.696075,361360
2015-03-11,547.500000,560.000000,543.150024,545.900024,422.503479,508292
2015-03-12,546.224976,556.588013,544.375000,554.450012,429.120789,345048
2015-03-13,556.525024,557.200012,548.599976,554.112000,428.859192,222656
2015-03-16,552.500000,570.500000,552.500000,566.750000,438.640503,308668
2015-03-17,565.049988,569.625000,554.549988,560.487000,433.793152,339516
2015-03-18,562.500000,565.187988,555.000000,557.549988,431.520111,166284
2015-03-19,556.750000,561.036987,556.049988,557.474976,431.462006,2042832
2015-03-20,558.250000,567.375000,558.250000,564.737000,437.082520,314824
2015-03-23,563.000000,568.750000,556.713013,558.099976,431.945740,1441392
2015-03-24,557.500000,563.000000,551.562012,553.025024,428.017944,218904
2015-03-25,554.325012,556.924988,550.000000,554.424988,429.101440,292948
2015-03-26,553.000000,553.375000,532.500000,536.112000,414.927979,452640
2015-03-27,541.000000,556.250000,540.000000,550.487000,426.053650,323088
2015-03-30,553.500000,561.013000,548.862000,557.450012,431.442719,231928
2015-03-31,560.900024,568.000000,551.213013,554.150024,428.888672,306176
2015-04-01,552.349976,552.349976,540.000000,543.062012,420.307007,632492
2015-04-06,544.500000,546.250000,540.500000,544.299988,421.265137,232236
2015-04-07,545.000000,545.987000,535.450012,540.312012,418.178619,280228
2015-04-08,543.875000,551.713013,543.500000,550.200012,425.831482,159196
2015-04-09,552.500000,554.099976,546.750000,552.849976,427.882477,136140
2015-04-10,552.500000,559.750000,552.500000,558.325012,432.119904,185700
2015-04-13,558.750000,561.000000,554.400024,559.750000,433.222748,135516
2015-04-15,559.724976,560.724976,548.875000,553.299988,428.230774,176820
2015-04-16,553.750000,557.500000,539.062012,547.775024,423.954620,297960
2015-04-17,547.000000,548.750000,538.362000,545.487000,422.183838,130396
2015-04-20,545.250000,546.000000,529.312012,533.312012,412.760864,3215856
2015-04-21,534.500000,538.112000,529.950012,536.099976,414.918671,663064
2015-04-22,536.536987,543.750000,525.062012,534.612000,413.767029,316724
2015-04-23,536.325012,536.325012,528.125000,530.638000,410.691315,426100
2015-04-24,532.750000,537.500000,495.500000,499.062012,386.252869,6084388
2015-04-27,500.250000,502.500000,487.500000,496.500000,384.269958,1370688
2015-04-28,497.000000,497.000000,488.250000,490.337006,379.500092,980736
2015-04-29,491.250000,493.000000,484.638000,490.399994,379.548828,628316
2015-04-30,490.000000,490.037994,483.162994,485.600006,375.833862,1399832
2015-05-04,490.250000,499.750000,487.500000,498.575012,385.875946,416200
2015-05-05,500.000000,501.250000,488.750000,491.687988,380.545685,961820
2015-05-06,494.750000,495.000000,479.375000,480.625000,371.983368,1707676
2015-05-07,482.200012,491.750000,477.774994,485.700012,375.911194,512064
2015-05-08,490.975006,492.149994,486.450012,489.500000,378.852264,272568
2015-05-11,491.274994,500.000000,488.500000,498.000000,385.430878,485328
2015-05-12,499.725006,499.725006,485.312012,487.399994,377.226929,733656
2015-05-13,488.500000,491.250000,483.149994,488.987000,378.455261,6706668
2015-05-14,490.000000,490.000000,477.500000,483.638000,374.315308,530492
2015-05-15,483.774994,491.250000,483.750000,489.937988,379.191223,340672
2015-05-18,491.049988,499.500000,490.513000,497.937988,385.382904,468984
2015-05-19,497.250000,508.174988,496.100006,504.537994,390.491058,369580
2015-05-20,508.388000,512.750000,508.388000,511.174988,395.627777,272572
2015-05-21,512.250000,515.250000,508.750000,510.837006,395.366150,216492
2015-05-22,511.250000,512.349976,507.513000,510.450012,395.066681,689148
2015-05-25,512.500000,514.224976,501.750000,504.500000,390.461639,336528
2015-05-26,505.250000,507.763000,500.125000,502.325012,388.778290,478896
2015-05-27,503.750000,503.750000,488.437988,492.263000,380.990723,551252
2015-05-28,495.000000,506.750000,494.075012,503.575012,389.745728,421436
2015-05-29,504.250000,513.375000,500.937988,505.600006,391.312988,746392
2015-06-01,507.500000,515.750000,505.825012,511.424988,395.821320,316300
2015-06-02,511.250000,513.700012,501.274994,502.200012,388.681519,555136
2015-06-03,505.000000,515.000000,502.062012,505.774994,391.448456,696708
2015-06-04,507.750000,514.150024,503.587006,507.013000,392.406616,345768
2015-06-05,509.750000,511.000000,502.287994,503.024994,389.320007,479684
2015-06-08,503.000000,505.062012,497.500000,500.062012,387.026825,224292
2015-06-09,503.250000,503.250000,496.274994,498.138000,385.537750,651432
2015-06-10,502.500000,509.924988,496.500000,506.549988,392.048218,424344
2015-06-11,508.750000,511.250000,499.263000,500.462006,387.336365,876372
2015-06-12,500.500000,506.125000,488.875000,494.162994,406.417755,1457624
2015-06-15,490.000000,499.424988,484.250000,495.549988,420.097717,705134
2015-06-16,497.000000,501.000000,492.500000,499.725006,423.637054,249144
2015-06-17,503.500000,510.200012,496.649994,497.899994,422.089905,401368
2015-06-18,500.125000,502.975006,498.000000,500.450012,424.251678,196586
2015-06-19,502.500000,505.149994,496.250000,498.375000,422.492584,211216
2015-06-22,504.500000,514.400024,498.750000,512.200012,434.212585,379194
2015-06-23,512.500000,514.000000,499.549988,500.575012,424.357605,439428
2015-06-24,505.000000,506.700012,495.799988,497.549988,421.793213,303674
2015-06-25,500.000000,501.500000,493.924988,495.575012,420.118927,375776
2015-06-26,497.500000,505.875000,497.500000,503.049988,426.455780,354312
2015-06-29,494.000000,499.500000,490.000000,495.125000,419.737427,429556
2015-06-30,496.500000,496.500000,491.549988,492.674988,417.660431,261804
2015-07-01,495.000000,500.000000,493.075012,498.850006,422.895264,184536
2015-07-02,500.000000,500.200012,492.575012,494.075012,418.847321,247628
2015-07-03,493.500000,496.500000,491.774994,494.975006,419.610291,194282
2015-07-06,490.000000,494.125000,487.750000,491.750000,416.876282,275000
2015-07-07,495.000000,495.375000,490.024994,491.024994,416.261688,173050
2015-07-08,492.500000,492.500000,477.500000,478.600006,405.728516,670570
2015-07-09,480.000000,483.475006,467.000000,468.850006,397.463043,651170
2015-07-10,475.000000,475.924988,466.274994,468.500000,397.166351,308046
2015-07-13,470.000000,477.225006,467.049988,475.024994,402.697845,398782
2015-07-14,477.500000,486.799988,472.674988,485.049988,411.196411,536338
2015-07-15,485.950012,492.600006,484.500000,491.325012,416.515991,270028
2015-07-16,492.750000,495.600006,489.549988,493.899994,418.698975,197530
2015-07-17,494.950012,501.975006,494.500000,501.000000,424.717926,397040
2015-07-20,501.625000,505.000000,493.625000,500.950012,424.675507,347480
2015-07-21,511.100006,563.875000,511.100006,556.325012,471.619202,2835130
2015-07-22,552.500000,555.724976,537.875000,551.299988,467.359222,608726
2015-07-23,551.500000,558.849976,545.500000,549.424988,465.769714,368126
2015-07-24,550.000000,553.099976,541.200012,544.674988,461.742920,247380
2015-07-27,544.500000,544.500000,530.250000,532.500000,451.421753,442272
2015-07-28,538.500000,538.500000,527.750000,531.750000,450.785919,252208
2015-07-29,534.000000,546.125000,532.500000,542.599976,459.983917,260698
2015-07-30,545.000000,545.000000,529.875000,534.549988,453.159576,222822
2015-07-31,539.500000,540.599976,530.799988,539.025024,456.953247,286918
2015-08-03,540.000000,545.750000,534.500000,539.525024,457.377136,253720
2015-08-04,539.000000,540.000000,526.500000,529.900024,449.217621,352202
2015-08-05,532.500000,545.000000,532.500000,543.275024,460.556183,215864
